"X","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Min","Q1","Median","Mean","Q3","Max","StDev","Year.count"
"17-Nov",NA,NA,1.98987654320988,0.620104166666667,2.61364583333333,NA,NA,NA,2.93336842105263,0.620104166666667,1.30499035493827,1.98987654320988,1.74120884773663,2.3017611882716,2.61364583333333,1.01976899897134,3
"18-Nov",NA,NA,1.67010416666667,0.674479166666667,3.21739583333333,NA,NA,NA,2.32447916666667,0.674479166666667,1.17229166666667,1.67010416666667,1.85399305555556,2.44375,3.21739583333333,1.28139284998605,3
"19-Nov",NA,NA,1.10020833333333,0.752916666666667,2.7453125,NA,NA,NA,2.43489361702128,0.752916666666667,0.926562499999998,1.10020833333333,1.5328125,1.92276041666666,2.7453125,1.06431671176113,3
"20-Nov",NA,NA,1.25458333333333,0.592708333333333,2.57778947368421,NA,NA,NA,2.23168421052632,0.592708333333333,0.923645833333332,1.25458333333333,1.47502704678362,1.91618640350877,2.57778947368421,1.01073406816234,3
"21-Nov",NA,NA,1.35364583333333,0.586145833333333,2.5841935483871,NA,NA,NA,2.15708333333333,0.586145833333333,0.969895833333332,1.35364583333333,1.50799507168459,1.96891969086022,2.5841935483871,1.007926799645,3
"22-Nov",NA,NA,1.29208333333333,0.608333333333333,1.30357894736842,NA,NA,NA,2.01729166666667,0.608333333333333,0.950208333333331,1.29208333333333,1.06799853801169,1.29783114035087,1.30357894736842,0.398123237929552,3
"23-Nov",NA,NA,1.2534375,NA,1.45905263157895,NA,NA,NA,1.53442105263158,1.2534375,1.30484128289474,1.35624506578948,1.35624506578948,1.40764884868421,1.45905263157895,0.14539185385404,2
"24-Nov",NA,NA,1.12037037037037,NA,1.52135416666667,NA,NA,NA,1.54229166666667,1.12037037037037,1.22061631944444,1.32086226851852,1.32086226851852,1.42110821759259,1.52135416666667,0.283538361507039,2
"25-Nov",NA,NA,NA,NA,1.43010416666667,NA,NA,NA,1.20698924731183,1.43010416666667,1.43010416666667,1.43010416666667,1.43010416666667,1.43010416666667,1.43010416666667,NA,1
"26-Nov",NA,NA,NA,NA,1.38021052631579,NA,NA,NA,1.1321875,1.38021052631579,1.38021052631579,1.38021052631579,1.38021052631579,1.38021052631579,1.38021052631579,NA,1
"27-Nov",NA,NA,NA,NA,1.47947916666667,NA,NA,NA,1.12042105263158,1.47947916666667,1.47947916666667,1.47947916666667,1.47947916666667,1.47947916666667,1.47947916666667,NA,1
"28-Nov",NA,NA,NA,NA,1.60913793103448,NA,NA,NA,0.945208333333333,1.60913793103448,1.60913793103448,1.60913793103448,1.60913793103448,1.60913793103448,1.60913793103448,NA,1
"29-Nov",NA,NA,NA,NA,NA,NA,NA,NA,0.946078431372549,NA,NA,NA,NA,NA,NA,NA,0
